Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-05-17,16:00:00,185.66,187.07,185.49,186.41,4138663,0
2019-05-17,17:00:00,186.4,188.86,185.55,188.64,4753902,0
2019-05-17,18:00:00,188.63,189.61,187.3,187.98,3229620,0
2019-05-17,19:00:00,187.97,188.93,187.31,188.66,2330185,0
2019-05-17,20:00:00,188.66,188.93,188.07,188.66,1957180,0
2019-05-17,21:00:00,188.66,188.84,188.08,188.65,1939647,0
2019-05-20,22:00:00,188.64,188.67,186.73,187.72,7793301,0
2019-05-20,16:00:00,182.28,182.74,179.06,181.74,7810053,0
2019-05-20,17:00:00,181.73,183.1,180.92,182.11,6102263,0
2019-05-20,18:00:00,182.11,182.31,181.02,181.63,3220877,0
2019-05-20,19:00:00,181.61,182.18,181.25,181.42,2471691,0
2019-05-20,20:00:00,181.4,181.83,180.97,181.51,1990022,0
2019-05-20,21:00:00,181.52,181.61,180.65,180.76,2603028,0
2019-05-21,22:00:00,180.77,182.01,179.15,181.85,6775376,0
2019-05-21,16:00:00,183.97,185.05,183.45,184.81,4153282,0
2019-05-21,17:00:00,184.81,186.45,184.3,186.45,4795850,0
2019-05-21,18:00:00,186.45,186.58,185.4,185.66,2859412,0
2019-05-21,19:00:00,185.67,186.5,185.6,185.92,2125385,0
2019-05-21,20:00:00,185.92,186.29,185.85,186.27,1311717,0
2019-05-21,21:00:00,186.27,186.73,186,186.13,1766998,0
2019-05-22,22:00:00,186.13,186.21,185.08,185.33,5813921,0
2019-05-22,16:00:00,183.41,184.46,183.2,183.8,3472718,0
2019-05-22,17:00:00,183.8,184.01,181.81,182,4875202,0
2019-05-22,18:00:00,181.99,183.16,181.32,182.65,3582362,0
2019-05-22,19:00:00,182.65,182.78,181.76,182.11,2241913,0
2019-05-22,20:00:00,182.1,182.19,181.51,182.09,2251214,0
2019-05-22,21:00:00,182.11,182.6,181.7,182.37,2497231,0
2019-05-23,22:00:00,182.38,182.46,181.42,181.55,3813860,0
2019-05-23,16:00:00,178.58,179.03,176.71,176.79,6775276,0
2019-05-23,17:00:00,176.8,178.9,176.61,178.65,5481394,0
2019-05-23,18:00:00,178.67,179.32,177.72,177.75,3298424,0
2019-05-23,19:00:00,177.78,178.01,177.09,177.86,3217130,0
2019-05-23,20:00:00,177.85,178.66,177.7,178.11,2328412,0
2019-05-23,21:00:00,178.11,178.41,177.56,177.76,2094651,0
2019-05-24,22:00:00,177.76,179.01,177.25,178.44,8108079,0
2019-05-24,16:00:00,178.98,180.91,178.91,180.16,3902570,0
2019-05-24,17:00:00,180.14,180.58,178.73,178.97,3646301,0
2019-05-24,18:00:00,178.97,179.16,178.43,178.78,2254721,0
2019-05-24,19:00:00,178.78,179.28,178.49,179.2,1712048,0
2019-05-24,20:00:00,179.23,179.31,178.36,178.42,1466841,0
2019-05-24,21:00:00,178.42,178.48,177.91,178.18,1973669,0
2019-05-28,22:00:00,178.17,178.54,177.41,177.88,3904445,0
2019-05-28,16:00:00,177.71,179.37,177.53,178.27,3534264,0
2019-05-28,17:00:00,178.29,178.55,176.71,177.65,3889625,0
2019-05-28,18:00:00,177.63,178.21,177.1,177.83,2528471,0
2019-05-28,19:00:00,177.84,178.13,177.55,177.61,1480491,0
2019-05-28,20:00:00,177.6,178.08,177.35,177.99,1577766,0
2019-05-28,21:00:00,177.99,178.31,177.52,177.72,2198051,0
2019-05-29,22:00:00,177.71,178.02,176.89,176.97,4546089,0
2019-05-29,16:00:00,175.22,177.02,174.81,176.76,3883718,0
2019-05-29,17:00:00,176.8,178.14,176.48,176.55,4093473,0
2019-05-29,18:00:00,176.55,176.82,175.17,175.7,3986368,0
2019-05-29,19:00:00,175.69,176.85,175.46,176.4,2530568,0
2019-05-29,20:00:00,176.43,177.31,176.27,176.61,2180355,0
2019-05-29,21:00:00,176.6,176.89,175.73,175.98,1991508,0
2019-05-30,22:00:00,175.97,176.75,175.58,176.15,3814504,0
2019-05-30,16:00:00,176.75,178.02,176.44,177.5,3459084,0
2019-05-30,17:00:00,177.49,177.64,176.59,176.95,2891108,0
2019-05-30,18:00:00,176.95,177,176.31,176.51,1905507,0
2019-05-30,19:00:00,176.54,176.7,175.94,176.48,1894671,0
2019-05-30,20:00:00,176.48,176.58,175.98,176.43,1368681,0
2019-05-30,21:00:00,176.43,176.59,175.47,176.28,1832913,0
