Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-05-13,17:00:00,129.85,129.87,129,129.22,326751,0
2019-05-13,18:00:00,129.23,129.45,128.71,129.11,411819,0
2019-05-13,19:00:00,129.11,129.11,128.57,128.62,270187,0
2019-05-13,20:00:00,128.61,128.81,128.36,128.76,241139,0
2019-05-13,21:00:00,128.75,129.04,128.17,128.85,287615,0
2019-05-14,22:00:00,128.85,129.05,127.92,128.37,1468195,0
2019-05-14,16:00:00,128.76,129.91,128.63,129.53,297263,0
2019-05-14,17:00:00,129.58,130.1,129.51,129.85,339663,0
2019-05-14,18:00:00,129.86,130.8,129.82,130.68,309307,0
2019-05-14,19:00:00,130.67,130.93,130.61,130.72,249336,0
2019-05-14,20:00:00,130.73,131.15,130.73,131.03,201130,0
2019-05-14,21:00:00,131.03,131.21,130.8,130.91,230794,0
2019-05-15,22:00:00,130.91,131.13,130.19,130.22,934669,0
2019-05-15,16:00:00,129.52,130.1,129.3,129.92,224684,0
2019-05-15,17:00:00,129.89,131.01,129.79,130.89,302743,0
2019-05-15,18:00:00,130.92,131.27,130.75,131.02,212121,0
2019-05-15,19:00:00,131.02,131.27,130.83,130.95,204051,0
2019-05-15,20:00:00,130.95,131.16,130.74,131.11,144374,0
2019-05-15,21:00:00,131.09,131.34,131.07,131.15,139239,0
2019-05-16,22:00:00,131.13,131.47,131.08,131.28,780404,0
2019-05-16,16:00:00,131.53,132.12,131.52,132.08,120309,0
2019-05-16,17:00:00,132.1,132.48,131.97,132.45,239300,0
2019-05-16,18:00:00,132.44,132.55,132.19,132.31,217926,0
2019-05-16,19:00:00,132.32,132.56,132.11,132.15,190988,0
2019-05-16,20:00:00,132.17,132.42,132.06,132.33,136233,0
2019-05-16,21:00:00,132.33,132.95,132.26,132.79,246699,0
2019-05-17,22:00:00,132.79,132.79,132.38,132.73,1055723,0
2019-05-17,16:00:00,131.56,131.96,130.83,131,304962,0
2019-05-17,17:00:00,131.01,132.1,130.93,131.95,239921,0
2019-05-17,18:00:00,131.92,132.27,131.56,131.71,191902,0
2019-05-17,19:00:00,131.7,131.84,131.33,131.75,130188,0
2019-05-17,20:00:00,131.74,132.17,131.73,132.14,129436,0
2019-05-17,21:00:00,132.12,132.21,131.93,132.01,127568,0
2019-05-20,22:00:00,131.99,132.05,131.15,131.21,928193,0
2019-05-20,16:00:00,130.43,131.23,129.85,131.15,286018,0
2019-05-20,17:00:00,131.19,131.94,130.97,131.9,312871,0
2019-05-20,18:00:00,131.91,132.07,131.61,131.87,360504,0
2019-05-20,19:00:00,131.9,132.29,131.75,131.76,370967,0
2019-05-20,20:00:00,131.74,132.1,131.65,132.05,209415,0
2019-05-20,21:00:00,132.04,132.06,131.59,131.86,233972,0
2019-05-21,22:00:00,131.85,132.27,131.5,131.99,857208,0
2019-05-21,16:00:00,132.96,133.24,132.64,132.99,210064,0
2019-05-21,17:00:00,132.97,133.88,132.89,133.67,340319,0
2019-05-21,18:00:00,133.67,133.74,133,133.22,213506,0
2019-05-21,19:00:00,133.23,133.46,133.18,133.41,147859,0
